Date,Close/Last,Volume,Open,High,Low
07/23/2018,53.14,N/A,53.14,53.14,53.14
07/20/2018,53.14,N/A,53.14,53.14,53.14
07/19/2018,53.14,403,53.14,53.14,53.14
07/18/2018,53.30,175,53.30,53.30,53.30
07/17/2018,53.2498,110,53.2498,53.2498,53.2498
07/16/2018,52.88,N/A,52.88,52.88,52.88
07/13/2018,52.88,N/A,52.88,52.88,52.88
07/12/2018,52.88,198,52.88,52.88,52.88
07/11/2018,52.42,N/A,52.42,52.42,52.42
07/10/2018,52.42,N/A,52.42,52.42,52.42
07/09/2018,52.42,N/A,52.42,52.42,52.42
07/06/2018,52.42,306,52.20,52.42,52.20
07/05/2018,52.1017,N/A,52.1017,52.1017,52.1017
07/03/2018,52.1017,N/A,52.1017,52.1017,52.1017
07/02/2018,52.1017,N/A,52.1017,52.1017,52.1017
06/29/2018,52.1017,355,52.1017,52.1017,52.1017
06/28/2018,51.6798,N/A,51.6798,51.6798,51.6798
06/27/2018,51.6798,N/A,51.6798,51.6798,51.6798
06/26/2018,51.6798,N/A,51.6798,51.6798,51.6798
06/25/2018,51.6798,507,52.30,52.30,51.6798
06/22/2018,52.32,N/A,52.32,52.32,52.32
06/21/2018,52.32,N/A,52.32,52.32,52.32
06/20/2018,52.32,N/A,52.32,52.32,52.32
06/19/2018,52.32,356,52.32,52.32,52.32
06/18/2018,52.98,N/A,52.98,52.98,52.98
06/15/2018,52.98,N/A,52.98,52.98,52.98
06/14/2018,52.98,100,52.98,52.98,52.98
06/13/2018,53.00,N/A,53.00,53.00,53.00
06/12/2018,53.00,150,53.00,53.00,53.00
06/11/2018,53.17,168,53.17,53.17,53.17
06/08/2018,52.92,1800,52.8627,52.92,52.8627
06/07/2018,52.0187,N/A,52.0187,52.0187,52.0187
06/06/2018,52.0187,N/A,52.0187,52.0187,52.0187
06/05/2018,52.0187,N/A,52.0187,52.0187,52.0187
06/04/2018,52.0187,N/A,52.0187,52.0187,52.0187
06/01/2018,52.0187,N/A,52.0187,52.0187,52.0187
05/31/2018,52.0187,N/A,52.0187,52.0187,52.0187
05/30/2018,52.0187,200,51.99,52.0187,51.99
05/29/2018,51.97,N/A,51.97,51.97,51.97
05/25/2018,51.97,N/A,51.97,51.97,51.97
05/24/2018,51.97,3685,51.97,51.99,51.97
05/23/2018,52.30,N/A,52.30,52.30,52.30
05/22/2018,52.30,191,52.30,52.30,52.30
05/21/2018,51.97,N/A,51.97,51.97,51.97
05/18/2018,51.97,262,51.9699,51.97,51.9699
05/17/2018,51.99,3538,52.19,52.20,51.99
05/16/2018,52.157,N/A,52.157,52.157,52.157
05/15/2018,52.157,N/A,52.157,52.157,52.157
05/14/2018,52.157,2300,52.24,52.24,52.157
05/11/2018,51.8992,253,51.94,51.94,51.8992
05/10/2018,50.68,N/A,50.68,50.68,50.68
05/09/2018,50.68,N/A,50.68,50.68,50.68
05/08/2018,50.68,N/A,50.68,50.68,50.68
05/07/2018,50.68,N/A,50.68,50.68,50.68
05/04/2018,50.68,N/A,50.68,50.68,50.68
05/03/2018,50.68,N/A,50.68,50.68,50.68
05/02/2018,50.68,N/A,50.68,50.68,50.68
05/01/2018,50.68,N/A,50.68,50.68,50.68
04/30/2018,50.68,N/A,50.68,50.68,50.68
04/27/2018,50.68,N/A,50.68,50.68,50.68
04/26/2018,50.68,N/A,50.68,50.68,50.68
04/25/2018,50.68,140,50.68,50.68,50.68
04/24/2018,51.8729,N/A,51.8729,51.8729,51.8729
04/23/2018,51.8729,N/A,51.8729,51.8729,51.8729
04/20/2018,51.8729,N/A,51.8729,51.8729,51.8729
04/19/2018,51.8729,N/A,51.8729,51.8729,51.8729
04/18/2018,51.8729,N/A,51.8729,51.8729,51.8729
04/17/2018,51.8729,1014,51.7927,51.8729,51.7927
04/16/2018,51.0908,N/A,51.0908,51.0908,51.0908
04/13/2018,51.0908,701,51.0908,51.0908,51.0908
04/12/2018,51.29,514,51.29,51.29,51.29
04/11/2018,51.09,N/A,51.09,51.09,51.09
04/10/2018,51.09,3016,51.05,51.1558,51.05
04/09/2018,50.7802,430,50.71,50.7802,50.71
04/06/2018,50.7866,190,50.7866,50.7866,50.7866
04/05/2018,51.19,527,51.2699,51.2699,51.19
04/04/2018,51.08,N/A,51.08,51.08,51.08
04/03/2018,51.08,N/A,51.08,51.08,51.08
04/02/2018,51.08,N/A,51.08,51.08,51.08
03/29/2018,51.08,147,51.08,51.08,51.08
03/28/2018,50.15,3693,50.31,50.31,50.14
03/27/2018,50.2063,1628,50.9971,51.1987,50.2063
03/26/2018,50.55,106,50.55,50.55,50.55
03/23/2018,51.55,N/A,51.55,51.55,51.55
03/22/2018,51.55,275,51.2147,51.55,51.2147
03/21/2018,52.01,N/A,52.01,52.01,52.01
03/20/2018,52.01,N/A,52.01,52.01,52.01
03/19/2018,52.01,1750,52.01,52.01,52.01
03/16/2018,52.89,N/A,52.89,52.89,52.89
03/15/2018,52.89,407,52.89,52.89,52.89
03/14/2018,52.4006,N/A,52.4006,52.4006,52.4006
03/13/2018,52.4006,N/A,52.4006,52.4006,52.4006
03/12/2018,52.4006,N/A,52.4006,52.4006,52.4006
03/09/2018,52.4006,N/A,52.4006,52.4006,52.4006
03/08/2018,52.4006,N/A,52.4006,52.4006,52.4006
03/07/2018,52.4006,N/A,52.4006,52.4006,52.4006
03/06/2018,52.4006,700,52.30,52.44,52.30
03/05/2018,52.17,140,52.17,52.17,52.17
03/02/2018,51.585,234,51.585,51.585,51.585
03/01/2018,52.66,N/A,52.66,52.66,52.66
02/28/2018,52.66,N/A,52.66,52.66,52.66
02/27/2018,52.66,N/A,52.66,52.66,52.66
02/26/2018,52.66,N/A,52.66,52.66,52.66
02/23/2018,52.66,262,52.66,52.66,52.66
02/22/2018,52.6325,N/A,52.6325,52.6325,52.6325
02/21/2018,52.6325,303,52.6325,52.6325,52.6325
02/20/2018,52.9343,N/A,52.9343,52.9343,52.9343
02/16/2018,52.9343,375,52.50,52.9343,52.50
02/15/2018,52.20,N/A,52.20,52.20,52.20
02/14/2018,52.20,426,52.20,52.20,52.20
02/13/2018,51.11,505,51.11,51.11,51.11
02/12/2018,51.45,294,51.45,51.45,51.45
02/09/2018,50.102,480,50.0021,50.102,50.0021
02/08/2018,51.515,1100,51.95,51.95,51.51
02/07/2018,52.25,1570,52.63,52.63,52.25
02/06/2018,50.89,225,50.89,50.89,50.89
02/05/2018,51.7168,533,53.43,53.43,51.7168
02/02/2018,54.25,101,54.25,54.25,54.25
02/01/2018,54.7332,366,54.7332,54.7332,54.7332
01/31/2018,54.894,210,54.894,54.894,54.894
01/30/2018,54.99,N/A,54.99,54.99,54.99
01/29/2018,54.99,N/A,54.99,54.99,54.99
01/26/2018,54.99,N/A,54.99,54.99,54.99
01/25/2018,54.99,N/A,54.99,54.99,54.99
01/24/2018,54.99,N/A,54.99,54.99,54.99
01/23/2018,54.99,574,55.0247,55.0247,54.99
01/22/2018,54.71,3500,54.44,54.72,54.44
01/19/2018,54.19,N/A,54.19,54.19,54.19
01/18/2018,54.19,N/A,54.19,54.19,54.19
01/17/2018,54.19,N/A,54.19,54.19,54.19
01/16/2018,54.19,N/A,54.19,54.19,54.19
01/12/2018,54.19,254,54.19,54.19,54.19
01/11/2018,53.3777,N/A,53.3777,53.3777,53.3777
01/10/2018,53.3777,470,53.26,53.3777,53.26
01/09/2018,53.00,N/A,53.00,53.00,53.00
01/08/2018,53.00,252,53.00,53.00,53.00
01/05/2018,52.547,N/A,52.547,52.547,52.547
01/04/2018,52.547,N/A,52.547,52.547,52.547
01/03/2018,52.547,267,52.547,52.547,52.547
01/02/2018,52.28,N/A,52.28,52.28,52.28
12/29/2017,52.28,363,52.28,52.28,52.28
12/28/2017,52.37,N/A,52.37,52.37,52.37
12/27/2017,52.37,N/A,52.37,52.37,52.37
12/26/2017,52.37,N/A,52.37,52.37,52.37
12/22/2017,52.37,300,52.37,52.37,52.37
12/21/2017,52.4799,N/A,52.4799,52.4799,52.4799
12/20/2017,52.4799,N/A,52.4799,52.4799,52.4799
12/19/2017,52.4799,N/A,52.4799,52.4799,52.4799
12/18/2017,52.4799,218,52.4799,52.4799,52.4799
12/15/2017,52.10,N/A,52.10,52.10,52.10
12/14/2017,52.10,N/A,52.10,52.10,52.10
12/13/2017,52.10,N/A,52.10,52.10,52.10
12/12/2017,52.10,215,52.10,52.10,52.10
12/11/2017,51.8541,500,51.85,51.8541,51.85
12/08/2017,51.51,N/A,51.51,51.51,51.51
12/07/2017,51.51,N/A,51.51,51.51,51.51
12/06/2017,51.51,288,51.51,51.51,51.51
12/05/2017,51.936,N/A,51.936,51.936,51.936
12/04/2017,51.936,929,52.08,52.08,51.936
12/01/2017,51.0397,410,51.0397,51.0397,51.0397
11/30/2017,51.568,500,51.568,51.568,51.568
11/29/2017,50.24,N/A,50.24,50.24,50.24
11/28/2017,50.24,N/A,50.24,50.24,50.24
11/27/2017,50.24,N/A,50.24,50.24,50.24
11/24/2017,50.24,N/A,50.24,50.24,50.24
11/22/2017,50.24,200,50.24,50.24,50.24
11/21/2017,50.02,N/A,50.02,50.02,50.02
11/20/2017,50.02,N/A,50.02,50.02,50.02
11/17/2017,50.02,261,50.02,50.02,50.02
11/16/2017,49.8499,123,49.8499,49.8499,49.8499
11/15/2017,49.6101,364,49.7199,49.7199,49.6101
11/14/2017,49.89,N/A,49.89,49.89,49.89
11/13/2017,49.89,N/A,49.89,49.89,49.89
11/10/2017,49.89,241,49.89,49.89,49.89
11/09/2017,49.9582,N/A,49.9582,49.9582,49.9582
11/08/2017,49.9582,N/A,49.9582,49.9582,49.9582
11/07/2017,49.9582,700,50.10,50.10,49.94
11/06/2017,50.07,603,50.07,50.07,50.07
11/03/2017,49.90,N/A,49.90,49.90,49.90
11/02/2017,49.90,N/A,49.90,49.90,49.90
11/01/2017,49.90,N/A,49.90,49.90,49.90
10/31/2017,49.90,N/A,49.90,49.90,49.90
10/30/2017,49.90,N/A,49.90,49.90,49.90
10/27/2017,49.90,3000,49.90,49.9001,49.90
10/26/2017,50.01,8300,50.127,50.1399,49.9761
10/25/2017,50.1603,N/A,50.1603,50.1603,50.1603
10/24/2017,50.1603,N/A,50.1603,50.1603,50.1603
10/23/2017,50.1603,772,50.23,50.23,50.1603
10/20/2017,49.90,N/A,49.90,49.90,49.90
10/19/2017,49.90,139,49.90,49.90,49.90
10/18/2017,50.0899,100,50.0899,50.0899,50.0899
10/17/2017,49.643,N/A,49.643,49.643,49.643
10/16/2017,49.643,N/A,49.643,49.643,49.643
10/13/2017,49.643,N/A,49.643,49.643,49.643
10/12/2017,49.643,N/A,49.643,49.643,49.643
10/11/2017,49.643,N/A,49.643,49.643,49.643
10/10/2017,49.643,N/A,49.643,49.643,49.643
10/09/2017,49.643,N/A,49.643,49.643,49.643
10/06/2017,49.643,N/A,49.643,49.643,49.643
10/05/2017,49.643,N/A,49.643,49.643,49.643
10/04/2017,49.643,402,49.643,49.643,49.643
10/03/2017,49.64,616,49.64,49.6554,49.64
10/02/2017,49.5599,250,49.5599,49.5599,49.5599
09/29/2017,49.3601,N/A,49.3601,49.3601,49.3601
09/28/2017,49.3601,N/A,49.3601,49.3601,49.3601
09/27/2017,49.3601,N/A,49.3601,49.3601,49.3601
09/26/2017,49.3601,N/A,49.3601,49.3601,49.3601
09/25/2017,49.3601,100,49.3601,49.3601,49.3601
09/22/2017,49.31,500,49.31,49.31,49.31
09/21/2017,49.11,N/A,49.11,49.11,49.11
09/20/2017,49.11,N/A,49.11,49.11,49.11
09/19/2017,49.11,N/A,49.11,49.11,49.11
09/18/2017,49.11,N/A,49.11,49.11,49.11
09/15/2017,49.11,100,49.11,49.11,49.11
09/14/2017,48.05,N/A,48.05,48.05,48.05
09/13/2017,48.05,N/A,48.05,48.05,48.05
09/12/2017,48.05,N/A,48.05,48.05,48.05
09/11/2017,48.05,N/A,48.05,48.05,48.05
09/08/2017,48.05,N/A,48.05,48.05,48.05
09/07/2017,48.05,513,48.64,48.64,48.05
09/06/2017,48.37,N/A,48.37,48.37,48.37
09/05/2017,48.37,N/A,48.37,48.37,48.37
09/01/2017,48.37,N/A,48.37,48.37,48.37
08/31/2017,48.37,408,48.3331,48.37,48.3331
08/30/2017,48.02,N/A,48.02,48.02,48.02
08/29/2017,48.02,100,48.02,48.02,48.02
08/28/2017,48.079,N/A,48.079,48.079,48.079
08/25/2017,48.079,N/A,48.079,48.079,48.079
08/24/2017,48.079,N/A,48.079,48.079,48.079
08/23/2017,48.079,N/A,48.079,48.079,48.079
08/22/2017,48.079,205,48.079,48.079,48.079
08/21/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/18/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/17/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/16/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/15/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/14/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/11/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/10/2017,48.5715,N/A,48.5715,48.5715,48.5715
08/09/2017,48.5715,737,48.55,48.5715,48.55
08/08/2017,48.7867,1325,48.96,48.96,48.7301
08/07/2017,48.82,980,48.8299,48.8299,48.8025
08/04/2017,48.74,N/A,48.74,48.74,48.74
08/03/2017,48.74,428,48.74,48.74,48.7399
08/02/2017,48.795,N/A,48.795,48.795,48.795
08/01/2017,48.795,N/A,48.795,48.795,48.795
07/31/2017,48.795,101,48.795,48.795,48.795
07/28/2017,48.6171,N/A,48.6171,48.6171,48.6171
07/27/2017,48.6171,427,48.6171,48.6171,48.6171
07/26/2017,48.7416,N/A,48.7416,48.7416,48.7416
07/25/2017,48.7416,N/A,48.7416,48.7416,48.7416
07/24/2017,48.7416,N/A,48.7416,48.7416,48.7416
07/21/2017,48.7416,N/A,48.7416,48.7416,48.7416
07/20/2017,48.7416,261,48.7416,48.7416,48.7416
07/19/2017,48.37,N/A,48.37,48.37,48.37
07/18/2017,48.37,1100,48.37,48.37,48.37
07/17/2017,48.23,N/A,48.23,48.23,48.23
07/14/2017,48.23,N/A,48.23,48.23,48.23
07/13/2017,48.23,N/A,48.23,48.23,48.23
07/12/2017,48.23,902,48.2301,48.2301,48.23
07/11/2017,48.25,N/A,48.25,48.25,48.25
07/10/2017,48.25,436,48.25,48.25,48.25
07/07/2017,48.50,N/A,48.50,48.50,48.50
07/06/2017,48.50,N/A,48.50,48.50,48.50
07/05/2017,48.50,N/A,48.50,48.50,48.50
07/03/2017,48.50,104,48.50,48.50,48.50
06/30/2017,48.51,N/A,48.51,48.51,48.51
06/29/2017,48.51,N/A,48.51,48.51,48.51
06/28/2017,48.51,N/A,48.51,48.51,48.51
06/27/2017,48.51,N/A,48.51,48.51,48.51
06/26/2017,48.51,N/A,48.51,48.51,48.51
06/23/2017,48.51,N/A,48.51,48.51,48.51
06/22/2017,48.51,N/A,48.51,48.51,48.51
06/21/2017,48.51,N/A,48.51,48.51,48.51
06/20/2017,48.51,310,48.51,48.51,48.51
06/19/2017,48.75,380,48.75,48.75,48.75
06/16/2017,48.20,N/A,48.20,48.20,48.20
06/15/2017,48.20,N/A,48.20,48.20,48.20
06/14/2017,48.20,N/A,48.20,48.20,48.20
06/13/2017,48.20,N/A,48.20,48.20,48.20
06/12/2017,48.20,1500,48.1799,48.20,48.1797
06/09/2017,47.775,N/A,47.775,47.775,47.775
06/08/2017,47.775,N/A,47.775,47.775,47.775
06/07/2017,47.775,N/A,47.775,47.775,47.775
06/06/2017,47.775,N/A,47.775,47.775,47.775
06/05/2017,47.775,N/A,47.775,47.775,47.775
06/02/2017,47.775,N/A,47.775,47.775,47.775
06/01/2017,47.775,234,47.775,47.775,47.775
05/31/2017,47.596,N/A,47.596,47.596,47.596
05/30/2017,47.596,N/A,47.596,47.596,47.596
05/26/2017,47.596,N/A,47.596,47.596,47.596
05/25/2017,47.596,242,47.5501,47.596,47.5501
05/24/2017,46.96,N/A,46.96,46.96,46.96
05/23/2017,46.96,N/A,46.96,46.96,46.96
05/22/2017,46.96,N/A,46.96,46.96,46.96
05/19/2017,46.96,100,46.96,46.96,46.96
05/18/2017,46.8999,212,46.8999,46.8999,46.8999
05/17/2017,47.25,N/A,47.25,47.25,47.25
05/16/2017,47.25,N/A,47.25,47.25,47.25
05/15/2017,47.25,N/A,47.25,47.25,47.25
05/12/2017,47.25,N/A,47.25,47.25,47.25
05/11/2017,47.25,N/A,47.25,47.25,47.25
05/10/2017,47.25,N/A,47.25,47.25,47.25
05/09/2017,47.25,N/A,47.25,47.25,47.25
05/08/2017,47.25,N/A,47.25,47.25,47.25
05/05/2017,47.25,N/A,47.25,47.25,47.25
05/04/2017,47.25,N/A,47.25,47.25,47.25
05/03/2017,47.25,155,47.25,47.25,47.25
05/02/2017,47.468,N/A,47.468,47.468,47.468
05/01/2017,47.468,N/A,47.468,47.468,47.468
04/28/2017,47.468,N/A,47.468,47.468,47.468
04/27/2017,47.468,N/A,47.468,47.468,47.468
04/26/2017,47.468,N/A,47.468,47.468,47.468
04/25/2017,47.468,118,47.468,47.468,47.468
04/24/2017,47.10,2050,47.03,47.10,47.03
04/21/2017,46.4692,N/A,46.4692,46.4692,46.4692
04/20/2017,46.4692,N/A,46.4692,46.4692,46.4692
04/19/2017,46.4692,N/A,46.4692,46.4692,46.4692
04/18/2017,46.4692,N/A,46.4692,46.4692,46.4692
04/17/2017,46.4692,950,46.58,46.58,46.46
04/13/2017,47.007,N/A,47.007,47.007,47.007
04/12/2017,47.007,N/A,47.007,47.007,47.007
04/11/2017,47.007,N/A,47.007,47.007,47.007
04/10/2017,47.007,934,46.95,47.007,46.95
04/07/2017,46.90,N/A,46.90,46.90,46.90
04/06/2017,46.90,1000,46.90,46.90,46.90
04/05/2017,46.75,N/A,46.75,46.75,46.75
04/04/2017,46.75,N/A,46.75,46.75,46.75
04/03/2017,46.75,2600,46.75,46.75,46.75
03/31/2017,47.0799,307,47.0799,47.0799,47.069
03/30/2017,46.4701,N/A,46.4701,46.4701,46.4701
03/29/2017,46.4701,N/A,46.4701,46.4701,46.4701
03/28/2017,46.4701,N/A,46.4701,46.4701,46.4701
03/27/2017,46.4701,2202,46.46,46.4701,46.4101
03/24/2017,46.539,N/A,46.539,46.539,46.539
03/23/2017,46.539,N/A,46.539,46.539,46.539
03/22/2017,46.539,525,46.5799,46.5799,46.539
03/21/2017,46.8168,216,46.8168,46.8168,46.8168
03/20/2017,47.67,15,47.67,47.67,47.67
03/17/2017,47.67,N/A,47.67,47.67,47.67
03/16/2017,47.67,N/A,47.67,47.67,47.67
03/15/2017,47.67,300,47.67,47.67,47.67
03/14/2017,47.13,3350,47.08,47.13,47.08
03/13/2017,47.283,121,47.283,47.283,47.283
03/10/2017,47.1541,N/A,47.1541,47.1541,47.1541
03/09/2017,47.1541,2004,47.14,47.1541,47.14
03/08/2017,47.3284,368,47.32,47.3284,47.32
03/07/2017,47.59,N/A,47.59,47.59,47.59
03/06/2017,47.59,N/A,47.59,47.59,47.59
03/03/2017,47.59,501,47.59,47.59,47.59
03/02/2017,47.30,N/A,47.30,47.30,47.30
03/01/2017,47.30,N/A,47.30,47.30,47.30
02/28/2017,47.30,218,47.44,47.44,47.30
02/27/2017,47.27,N/A,47.27,47.27,47.27
02/24/2017,47.27,N/A,47.27,47.27,47.27
02/23/2017,47.27,N/A,47.27,47.27,47.27
02/22/2017,47.27,1011,47.27,47.27,47.27
02/21/2017,47.2828,705,47.11,47.2828,47.11
02/17/2017,46.6905,501,46.6905,46.6905,46.6905
02/16/2017,46.662,N/A,46.662,46.662,46.662
02/15/2017,46.662,N/A,46.662,46.662,46.662
02/14/2017,46.662,125,46.662,46.662,46.662
02/13/2017,46.63,2282,46.39,46.63,46.39
02/10/2017,45.96,N/A,45.96,45.96,45.96
02/09/2017,45.96,N/A,45.96,45.96,45.96
02/08/2017,45.96,N/A,45.96,45.96,45.96
02/07/2017,45.96,N/A,45.96,45.96,45.96
02/06/2017,45.96,2000,45.97,45.97,45.96
02/03/2017,45.44,N/A,45.44,45.44,45.44
02/02/2017,45.44,1150,45.44,45.44,45.44
02/01/2017,45.51,N/A,45.51,45.51,45.51
01/31/2017,45.51,1001,45.51,45.51,45.51
01/30/2017,45.70,N/A,45.70,45.70,45.70
01/27/2017,45.70,1700,45.7085,45.7085,45.70
01/26/2017,45.90,N/A,45.90,45.90,45.90
01/25/2017,45.90,257,45.90,45.90,45.90
01/24/2017,45.656,241,45.656,45.656,45.656
01/23/2017,45.33,533,45.59,45.59,45.33
01/20/2017,45.24,N/A,45.24,45.24,45.24
01/19/2017,45.24,1000,45.24,45.24,45.24
01/18/2017,45.61,N/A,45.61,45.61,45.61
01/17/2017,45.61,1100,45.61,45.61,45.61
01/13/2017,45.656,N/A,45.656,45.656,45.656
01/12/2017,45.656,N/A,45.656,45.656,45.656
01/11/2017,45.656,N/A,45.656,45.656,45.656
01/10/2017,45.656,187,45.656,45.656,45.656
01/09/2017,45.62,174,45.62,45.62,45.62
01/06/2017,45.7083,1487,45.6901,45.7083,45.69
01/05/2017,45.15,N/A,45.15,45.15,45.15
01/04/2017,45.15,N/A,45.15,45.15,45.15
01/03/2017,45.15,569,45.2099,45.2099,45.15
12/30/2016,45.425,N/A,45.425,45.425,45.425
12/29/2016,45.425,N/A,45.425,45.425,45.425
12/28/2016,45.425,200,45.46,45.46,45.425
12/27/2016,45.5325,N/A,45.5325,45.5325,45.5325
12/23/2016,45.5325,N/A,45.5325,45.5325,45.5325
12/22/2016,45.5325,N/A,45.5325,45.5325,45.5325
12/21/2016,45.5325,301,45.546,45.546,45.5325
12/20/2016,45.91,N/A,45.91,45.91,45.91
12/19/2016,45.91,N/A,45.91,45.91,45.91
12/16/2016,45.91,N/A,45.91,45.91,45.91
12/15/2016,45.91,300,45.92,45.92,45.91
12/14/2016,46.0175,N/A,46.0175,46.0175,46.0175
12/13/2016,46.0175,200,46.004,46.0175,46.004
12/12/2016,45.8699,400,46.07,46.07,45.8699
12/09/2016,45.78,2811,45.78,45.78,45.78
12/08/2016,44.7524,N/A,44.7524,44.7524,44.7524
12/07/2016,44.7524,N/A,44.7524,44.7524,44.7524
12/06/2016,44.7524,1235,44.82,44.82,44.7524
12/05/2016,44.50,N/A,44.50,44.50,44.50
12/02/2016,44.50,N/A,44.50,44.50,44.50
12/01/2016,44.50,N/A,44.50,44.50,44.50
11/30/2016,44.50,N/A,44.50,44.50,44.50
11/29/2016,44.50,N/A,44.50,44.50,44.50
11/28/2016,44.50,400,44.50,44.50,44.50
11/25/2016,44.4749,N/A,44.4749,44.4749,44.4749
11/23/2016,44.4749,N/A,44.4749,44.4749,44.4749
11/22/2016,44.4749,201,44.4749,44.4749,44.4749
11/21/2016,43.949,N/A,43.949,43.949,43.949
11/18/2016,43.949,N/A,43.949,43.949,43.949
11/17/2016,43.949,N/A,43.949,43.949,43.949
11/16/2016,43.949,1504,43.93,43.949,43.93
11/15/2016,43.70,N/A,43.70,43.70,43.70
11/14/2016,43.70,N/A,43.70,43.70,43.70
11/11/2016,43.70,276,43.70,43.70,43.70
11/10/2016,43.5599,N/A,43.5599,43.5599,43.5599
11/09/2016,43.5599,277,43.5599,43.5599,43.5599
11/08/2016,43.40,N/A,43.40,43.40,43.40
11/07/2016,43.40,N/A,43.40,43.40,43.40
11/04/2016,43.40,N/A,43.40,43.40,43.40
11/03/2016,43.40,N/A,43.40,43.40,43.40
11/02/2016,43.40,N/A,43.40,43.40,43.40
11/01/2016,43.40,N/A,43.40,43.40,43.40
10/31/2016,43.40,N/A,43.40,43.40,43.40
10/28/2016,43.40,N/A,43.40,43.40,43.40
10/27/2016,43.40,N/A,43.40,43.40,43.40
10/26/2016,43.40,N/A,43.40,43.40,43.40
10/25/2016,43.40,N/A,43.40,43.40,43.40
10/24/2016,43.40,N/A,43.40,43.40,43.40
10/21/2016,43.40,N/A,43.40,43.40,43.40
10/20/2016,43.40,N/A,43.40,43.40,43.40
10/19/2016,43.40,N/A,43.40,43.40,43.40
10/18/2016,43.40,N/A,43.40,43.40,43.40
10/17/2016,43.40,N/A,43.40,43.40,43.40
10/14/2016,43.40,N/A,43.40,43.40,43.40
10/13/2016,43.40,N/A,43.40,43.40,43.40
10/12/2016,43.40,N/A,43.40,43.40,43.40
10/11/2016,43.40,N/A,43.40,43.40,43.40
10/10/2016,43.40,N/A,43.40,43.40,43.40
10/07/2016,43.40,N/A,43.40,43.40,43.40
10/06/2016,43.40,N/A,43.40,43.40,43.40
10/05/2016,43.40,N/A,43.40,43.40,43.40
10/04/2016,43.40,N/A,43.40,43.40,43.40
10/03/2016,43.40,N/A,43.40,43.40,43.40
09/30/2016,43.40,N/A,43.40,43.40,43.40
09/29/2016,43.40,N/A,43.40,43.40,43.40
09/28/2016,43.40,N/A,43.40,43.40,43.40
09/27/2016,43.40,N/A,43.40,43.40,43.40
09/26/2016,43.40,N/A,43.40,43.40,43.40
09/23/2016,43.40,N/A,43.40,43.40,43.40
09/22/2016,43.40,N/A,43.40,43.40,43.40
09/21/2016,43.40,N/A,43.40,43.40,43.40
09/20/2016,43.40,N/A,43.40,43.40,43.40
09/19/2016,43.40,225,43.40,43.40,43.40
09/16/2016,43.2712,N/A,43.2712,43.2712,43.2712
09/15/2016,43.2712,N/A,43.2712,43.2712,43.2712
09/14/2016,43.2712,N/A,43.2712,43.2712,43.2712
09/13/2016,43.2712,N/A,43.2712,43.2712,43.2712
09/12/2016,43.2712,270,43.27,43.2712,43.27
09/09/2016,44.24,N/A,44.24,44.24,44.24
09/08/2016,44.24,N/A,44.24,44.24,44.24
09/07/2016,44.24,N/A,44.24,44.24,44.24
09/06/2016,44.24,539,44.11,44.24,44.11
09/02/2016,44.252,N/A,44.252,44.252,44.252
09/01/2016,44.252,N/A,44.252,44.252,44.252
08/31/2016,44.252,N/A,44.252,44.252,44.252
08/30/2016,44.252,N/A,44.252,44.252,44.252
08/29/2016,44.252,500,44.2699,44.2699,44.252
08/26/2016,44.48,N/A,44.48,44.48,44.48
08/25/2016,44.48,N/A,44.48,44.48,44.48
08/24/2016,44.48,N/A,44.48,44.48,44.48
08/23/2016,44.48,N/A,44.48,44.48,44.48
08/22/2016,44.48,N/A,44.48,44.48,44.48
08/19/2016,44.48,N/A,44.48,44.48,44.48
08/18/2016,44.48,N/A,44.48,44.48,44.48
08/17/2016,44.48,N/A,44.48,44.48,44.48
08/16/2016,44.48,N/A,44.48,44.48,44.48
08/15/2016,44.48,200,44.48,44.48,44.48
08/12/2016,44.33,135,44.33,44.33,44.33
08/11/2016,44.2203,N/A,44.2203,44.2203,44.2203
08/10/2016,44.2203,N/A,44.2203,44.2203,44.2203
08/09/2016,44.2203,N/A,44.2203,44.2203,44.2203
08/08/2016,44.2203,270,44.2299,44.2299,44.2203
08/05/2016,43.75,N/A,43.75,43.75,43.75
08/04/2016,43.75,N/A,43.75,43.75,43.75
08/03/2016,43.75,N/A,43.75,43.75,43.75
08/02/2016,43.75,N/A,43.75,43.75,43.75
08/01/2016,43.75,300,43.75,43.75,43.75
07/29/2016,44.07,N/A,44.07,44.07,44.07
07/28/2016,44.07,N/A,44.07,44.07,44.07
07/27/2016,44.07,N/A,44.07,44.07,44.07
07/26/2016,44.07,N/A,44.07,44.07,44.07
07/25/2016,44.07,325,44.13,44.13,44.07
07/22/2016,44.22,263,44.22,44.22,44.22
07/21/2016,44.28,N/A,44.28,44.28,44.28
07/20/2016,44.28,N/A,44.28,44.28,44.28
07/19/2016,44.28,N/A,44.28,44.28,44.28
07/18/2016,44.28,625,44.18,44.28,44.18
07/15/2016,44.08,N/A,44.08,44.08,44.08
07/14/2016,44.08,N/A,44.08,44.08,44.08
07/13/2016,44.08,N/A,44.08,44.08,44.08
